src,src_name,dest,dest_name,weight,edge_type
8,ABL1,2298,SHC2,0.004244586390192732,gene-gene
8,ABL1,2299,SHC4,0.0021389585572251235,gene-gene
8,ABL1,2439,STAT5A,0.001181436532351654,gene-gene
8,ABL1,2440,STAT5B,0.008247954864176184,gene-gene
9,ABL2,2071,RAC1,0.0010956370754797717,gene-gene
9,ABL2,2072,RAC3,0.0010627698369110778,gene-gene
19,ACP1,571,CTNNB1,1.083849671582963e-05,gene-gene
26,ACTB,27,ACTG1,1.1555958035107089e-30,gene-gene
26,ACTB,28,ACTL6A,1.3819886649063187e-39,gene-gene
26,ACTB,30,ACTN1,3.6519429305812556e-29,gene-gene
26,ACTB,31,ACTN4,0.0025826357305049896,gene-gene
26,ACTB,32,ACTR2,6.940354594578249e-18,gene-gene
26,ACTB,33,ACTR3,5.3220281532265126e-11,gene-gene
26,ACTB,34,ACTR3B,1.1236856784854926e-21,gene-gene
26,ACTB,35,ACTR3C,1.695010335793846e-12,gene-gene
26,ACTB,153,ARID1A,5.177538768214146e-11,gene-gene
26,ACTB,159,ARPC1A,4.953976815443803e-26,gene-gene
26,ACTB,160,ARPC1B,1.5792045944852285e-32,gene-gene
26,ACTB,161,ARPC2,1.5460758960789601e-24,gene-gene
26,ACTB,162,ARPC3,1.3317487438750202e-08,gene-gene
26,ACTB,163,ARPC4,0.000867077832420667,gene-gene
26,ACTB,164,ARPC5,1.482301392741192e-10,gene-gene
26,ACTB,165,ARPC5L,4.697257879893539e-28,gene-gene
26,ACTB,443,CFL1,1.3832866431683048e-26,gene-gene
26,ACTB,444,CFL2,2.5394835238935305e-22,gene-gene
26,ACTB,569,CTNNA1,9.304150531848205e-16,gene-gene
26,ACTB,570,CTNNA2,6.246961137140777e-14,gene-gene
26,ACTB,660,DPF1,4.7296965404290626e-18,gene-gene
26,ACTB,661,DPF3,0.004931815465291342,gene-gene
26,ACTB,1219,ITGB3,2.2402202936670317e-05,gene-gene
26,ACTB,1547,MYL6,7.388342416356692e-40,gene-gene
26,ACTB,1548,MYL6B,1.5564912575096077e-28,gene-gene
26,ACTB,1549,MYL9,7.364970626369708e-40,gene-gene
26,ACTB,1838,PFN1,4.609743094382187e-06,gene-gene
26,ACTB,1839,PFN2,5.948593274702639e-19,gene-gene
26,ACTB,1840,PFN3,8.40225390316817e-27,gene-gene
26,ACTB,1841,PFN4,1.413213509590331e-18,gene-gene
26,ACTB,1936,PPARG,4.264770644416179e-05,gene-gene
26,ACTB,2359,SMARCA2,0.025432737668355306,gene-gene
26,ACTB,2360,SMARCA4,9.600206588705381e-05,gene-gene
26,ACTB,2361,SMARCB1,6.379402475431562e-06,gene-gene
26,ACTB,2362,SMARCC1,3.7555984514862456e-08,gene-gene
26,ACTB,2363,SMARCC2,3.480373844132615e-21,gene-gene
26,ACTB,2364,SMARCD1,9.366132568781419e-08,gene-gene
26,ACTB,2365,SMARCD2,1.2251285436937206e-24,gene-gene
26,ACTB,2366,SMARCD3,0.000669411259421895,gene-gene
26,ACTB,2367,SMARCE1,2.210280903966641e-21,gene-gene
26,ACTB,2447,STK3,8.88911648295128e-23,gene-gene
26,ACTB,2476,SYNPO,7.328059546672354e-38,gene-gene
26,ACTB,2551,TJP1,1.2310435234515656e-05,gene-gene
26,ACTB,2694,VCL,2.0008230535321587e-38,gene-gene
27,ACTG1,28,ACTL6A,4.2911872674272953e-20,gene-gene
27,ACTG1,30,ACTN1,7.22828265982874e-08,gene-gene
27,ACTG1,31,ACTN4,9.056134634496023e-07,gene-gene
27,ACTG1,32,ACTR2,3.025391861367275e-13,gene-gene
27,ACTG1,33,ACTR3,1.7489162835057176e-08,gene-gene
27,ACTG1,34,ACTR3B,4.867423131216242e-11,gene-gene
27,ACTG1,35,ACTR3C,5.804915189351971e-24,gene-gene
27,ACTG1,153,ARID1A,7.416104941531897e-40,gene-gene
27,ACTG1,159,ARPC1A,3.683005100659405e-06,gene-gene
27,ACTG1,160,ARPC1B,4.271369601291087e-28,gene-gene
27,ACTG1,161,ARPC2,2.7728748494002596e-21,gene-gene
27,ACTG1,162,ARPC3,5.924855337262247e-33,gene-gene
27,ACTG1,163,ARPC4,2.950205573991243e-24,gene-gene
27,ACTG1,164,ARPC5,4.4195687936829597e-33,gene-gene
27,ACTG1,165,ARPC5L,3.1278710933764953e-27,gene-gene
27,ACTG1,443,CFL1,1.9032352283342152e-20,gene-gene
27,ACTG1,444,CFL2,6.960611779737683e-33,gene-gene
27,ACTG1,569,CTNNA1,3.528732624621019e-09,gene-gene
27,ACTG1,570,CTNNA2,8.795795884035068e-30,gene-gene
27,ACTG1,660,DPF1,5.599946758489319e-32,gene-gene
27,ACTG1,661,DPF3,7.365264431947728e-40,gene-gene
27,ACTG1,1219,ITGB3,0.002167794318665983,gene-gene
27,ACTG1,1547,MYL6,0.016673171520233156,gene-gene
27,ACTG1,1548,MYL6B,1.7365818351502904e-35,gene-gene
27,ACTG1,1549,MYL9,6.308717625948399e-17,gene-gene
27,ACTG1,1838,PFN1,3.4990967538831484e-31,gene-gene
27,ACTG1,1839,PFN2,6.656935504531526e-22,gene-gene
27,ACTG1,1840,PFN3,7.427535212753481e-25,gene-gene
27,ACTG1,1841,PFN4,1.324710740413916e-13,gene-gene
27,ACTG1,1936,PPARG,2.0265420304591922e-05,gene-gene
27,ACTG1,2359,SMARCA2,2.3371521930547645e-32,gene-gene
27,ACTG1,2360,SMARCA4,9.946653454588154e-13,gene-gene
27,ACTG1,2361,SMARCB1,1.6897789865955574e-25,gene-gene
27,ACTG1,2362,SMARCC1,1.1262378499716083e-29,gene-gene
27,ACTG1,2363,SMARCC2,5.582511498403164e-06,gene-gene
27,ACTG1,2447,STK3,0.0019437606136046156,gene-gene
27,ACTG1,2476,SYNPO,2.4620879955051254e-25,gene-gene
27,ACTG1,2551,TJP1,3.3708017266083816e-05,gene-gene
27,ACTG1,2694,VCL,9.553535366307637e-30,gene-gene
28,ACTL6A,1936,PPARG,2.2118402961349263e-05,gene-gene
28,ACTL6A,2359,SMARCA2,4.163344207399475e-21,gene-gene
28,ACTL6A,2360,SMARCA4,2.1028373492073098e-12,gene-gene
28,ACTL6A,2361,SMARCB1,1.985956181755115e-27,gene-gene
28,ACTL6A,2362,SMARCC1,1.5283774584743823e-17,gene-gene
28,ACTL6A,2363,SMARCC2,0.0001919396376979677,gene-gene
29,ACTL6B,26,ACTB,0.0010880227847999654,gene-gene
29,ACTL6B,27,ACTG1,2.7051719987835092e-33,gene-gene
29,ACTL6B,28,ACTL6A,1.1413236039355862e-17,gene-gene
29,ACTL6B,153,ARID1A,7.424700973411553e-40,gene-gene
29,ACTL6B,154,ARID1B,7.1220117776901384e-12,gene-gene
29,ACTL6B,660,DPF1,4.128718269008189e-31,gene-gene
29,ACTL6B,661,DPF3,1.9018269188754487e-19,gene-gene
29,ACTL6B,1789,PBRM1,3.7429256360343407e-37,gene-gene
29,ACTL6B,1848,PHF10,3.367057648675457e-35,gene-gene
29,ACTL6B,1936,PPARG,5.3783805196871984e-05,gene-gene
29,ACTL6B,2359,SMARCA2,3.08971855239557e-17,gene-gene
29,ACTL6B,2360,SMARCA4,6.455844192565507e-12,gene-gene
29,ACTL6B,2361,SMARCB1,1.7665720490838886e-26,gene-gene
29,ACTL6B,2362,SMARCC1,4.2963939293072474e-17,gene-gene
29,ACTL6B,2363,SMARCC2,8.706106564915977e-22,gene-gene
29,ACTL6B,2364,SMARCD1,1.361836868152341e-18,gene-gene
29,ACTL6B,2365,SMARCD2,8.791353441968871e-07,gene-gene
29,ACTL6B,2366,SMARCD3,1.178687614899468e-28,gene-gene
29,ACTL6B,2367,SMARCE1,2.396469605099693e-24,gene-gene
30,ACTN1,1206,ITGA1,1.516298607674212e-05,gene-gene
30,ACTN1,1207,ITGA11,0.012823708099191814,gene-gene
30,ACTN1,1208,ITGA2,1.1770216542572597e-05,gene-gene
30,ACTN1,1209,ITGA3,1.2966068409999327e-05,gene-gene
30,ACTN1,1210,ITGA4,9.45202869328572e-06,gene-gene
30,ACTN1,1211,ITGA5,5.651191258948529e-06,gene-gene
30,ACTN1,1212,ITGA6,2.822398829209772e-05,gene-gene
30,ACTN1,1213,ITGA7,2.1377407372883776e-06,gene-gene
30,ACTN1,1214,ITGA9,5.539199022071747e-06,gene-gene
30,ACTN1,1215,ITGAV,9.31764314676305e-06,gene-gene
30,ACTN1,1217,ITGB1,2.480099734677073e-06,gene-gene
30,ACTN1,1219,ITGB3,2.802515774653975e-06,gene-gene
30,ACTN1,1220,ITGB4,2.321014358130924e-06,gene-gene
30,ACTN1,1221,ITGB5,6.641723601070333e-06,gene-gene
30,ACTN1,1222,ITGB8,1.6610694657629818e-05,gene-gene
30,ACTN1,1340,LMO7,0.0010729193687438964,gene-gene
30,ACTN1,1459,MICALL2,1.4817627347382615e-24,gene-gene
30,ACTN1,2432,SSX2IP,5.265546831436184e-23,gene-gene
31,ACTN4,1206,ITGA1,2.521279293432599e-05,gene-gene
31,ACTN4,1207,ITGA11,3.00237537241325e-05,gene-gene
31,ACTN4,1208,ITGA2,4.03224078885008e-06,gene-gene
31,ACTN4,1209,ITGA3,0.0021550952041707204,gene-gene
31,ACTN4,1210,ITGA4,7.638390921830645e-06,gene-gene
31,ACTN4,1211,ITGA5,2.959893142057505e-05,gene-gene
31,ACTN4,1212,ITGA6,2.5300946058237628e-05,gene-gene
31,ACTN4,1213,ITGA7,1.3698726530542442e-05,gene-gene
31,ACTN4,1214,ITGA9,7.4551224921985215e-06,gene-gene
31,ACTN4,1215,ITGAV,8.651076738412182e-06,gene-gene
31,ACTN4,1217,ITGB1,3.4632781876246336e-06,gene-gene
31,ACTN4,1219,ITGB3,6.077320297966556e-06,gene-gene
31,ACTN4,1220,ITGB4,7.087600071524017e-06,gene-gene
31,ACTN4,1221,ITGB5,1.5462843051257855e-05,gene-gene
31,ACTN4,1222,ITGB8,1.4796672322070492e-05,gene-gene
31,ACTN4,1340,LMO7,4.91998340261362e-32,gene-gene
31,ACTN4,1459,MICALL2,3.355389762762625e-31,gene-gene
31,ACTN4,2432,SSX2IP,1.0405201981163075e-18,gene-gene
32,ACTR2,26,ACTB,7.814862839573557e-31,gene-gene
32,ACTR2,27,ACTG1,8.871777739224315e-34,gene-gene
32,ACTR2,34,ACTR3B,6.130811442017453e-30,gene-gene
32,ACTR2,35,ACTR3C,2.370629734183005e-14,gene-gene
32,ACTR2,2723,WHAMM,4.02755514012882e-24,gene-gene
33,ACTR3,26,ACTB,7.374691900916217e-40,gene-gene
33,ACTR3,27,ACTG1,9.328349990013198e-40,gene-gene
33,ACTR3,32,ACTR2,6.920364980887401e-19,gene-gene
33,ACTR3,34,ACTR3B,2.0642474766556044e-11,gene-gene
33,ACTR3,35,ACTR3C,0.0008422873293360226,gene-gene
33,ACTR3,2723,WHAMM,2.0236197823777414e-30,gene-gene
34,ACTR3B,26,ACTB,2.0455234430571957e-34,gene-gene
34,ACTR3B,27,ACTG1,7.360033851879891e-40,gene-gene
34,ACTR3B,35,ACTR3C,0.016810665527979534,gene-gene
35,ACTR3C,26,ACTB,6.2002552450019184e-30,gene-gene
35,ACTR3C,27,ACTG1,0.0009360885247588158,gene-gene
36,ACVR1,39,ACVR2A,3.0177995332299663e-08,gene-gene
36,ACVR1,40,ACVR2B,4.637036576014368e-06,gene-gene
36,ACVR1,277,BMPR2,2.419283759991231e-05,gene-gene
36,ACVR1,598,CYBA,1.9946699300514107e-05,gene-gene
36,ACVR1,1402,MAPK1,2.860988094350129e-05,gene-gene
36,ACVR1,1403,MAPK11,4.182076700089965e-05,gene-gene
36,ACVR1,1404,MAPK12,4.8601164932430646e-05,gene-gene
36,ACVR1,1405,MAPK13,4.663305104868611e-05,gene-gene
36,ACVR1,1406,MAPK14,0.00020241360058813977,gene-gene
36,ACVR1,1407,MAPK3,1.6296842560139515e-05,gene-gene
36,ACVR1,1619,NEO1,4.2846064388868396e-06,gene-gene
36,ACVR1,2071,RAC1,2.2344679492410555e-05,gene-gene
36,ACVR1,2072,RAC3,1.2346613614984865e-05,gene-gene
36,ACVR1,2351,SMAD1,2.8483226128302327e-06,gene-gene
36,ACVR1,2352,SMAD2,1.4060046426796665e-05,gene-gene
36,ACVR1,2353,SMAD3,9.41668990890321e-06,gene-gene
36,ACVR1,2355,SMAD5,0.023314982343518687,gene-gene
36,ACVR1,2358,SMAD9,2.404738135434551e-06,gene-gene
37,ACVR1B,39,ACVR2A,1.2411735131778691e-28,gene-gene
37,ACVR1B,40,ACVR2B,1.190260113000571e-39,gene-gene
37,ACVR1B,2352,SMAD2,4.735638178014293e-06,gene-gene
37,ACVR1B,2353,SMAD3,5.384865835367236e-06,gene-gene
38,ACVR1C,39,ACVR2A,6.872316049566507e-10,gene-gene
38,ACVR1C,40,ACVR2B,4.628908631666234e-22,gene-gene
38,ACVR1C,2352,SMAD2,3.3384067137376406e-07,gene-gene
38,ACVR1C,2353,SMAD3,7.297608918724619e-07,gene-gene
39,ACVR2A,41,ACVRL1,4.292797761512963e-15,gene-gene
39,ACVR2A,598,CYBA,2.533915171625329e-05,gene-gene
39,ACVR2A,2071,RAC1,1.4354636732605285e-07,gene-gene
39,ACVR2A,2072,RAC3,6.293603443433919e-07,gene-gene
39,ACVR2A,2352,SMAD2,2.428559067387444e-06,gene-gene
39,ACVR2A,2353,SMAD3,3.139503663328482e-06,gene-gene
40,ACVR2B,598,CYBA,3.4176626439688634e-06,gene-gene
40,ACVR2B,2071,RAC1,1.415205089566977e-05,gene-gene
40,ACVR2B,2072,RAC3,7.852568587622955e-05,gene-gene
40,ACVR2B,2352,SMAD2,3.718830335704796e-06,gene-gene
40,ACVR2B,2353,SMAD3,1.0073448349127527e-05,gene-gene
42,ADAM10,1056,HBEGF,0.0001363750241945165,gene-gene
43,ADAM17,1056,HBEGF,0.006987002695440521,gene-gene
43,ADAM17,1661,NOTCH1,9.62391414459493e-27,gene-gene
43,ADAM17,1662,NOTCH3,1.1103520219017209e-05,gene-gene
44,ADCY1,1986,PRKACA,0.00013585431540074448,gene-gene
44,ADCY1,1987,PRKACB,3.334433495562432e-05,gene-gene
44,ADCY1,1988,PRKACG,2.8536154907972862e-05,gene-gene
44,ADCY1,2096,RAPGEF3,6.086597994302186e-05,gene-gene
44,ADCY1,2097,RAPGEF4,1.270419046098444e-05,gene-gene
45,ADCY2,1986,PRKACA,8.658849086170539e-05,gene-gene
45,ADCY2,1987,PRKACB,3.616114192192358e-05,gene-gene
45,ADCY2,1988,PRKACG,0.00010078245528687789,gene-gene
45,ADCY2,2096,RAPGEF3,5.859112434336566e-06,gene-gene
45,ADCY2,2097,RAPGEF4,6.900196103742928e-06,gene-gene
46,ADCY3,1986,PRKACA,1.2281685970568408e-05,gene-gene
46,ADCY3,1987,PRKACB,4.55599038142888e-05,gene-gene
46,ADCY3,1988,PRKACG,0.0025094306495399613,gene-gene
46,ADCY3,2096,RAPGEF3,5.1599112157418856e-05,gene-gene
46,ADCY3,2097,RAPGEF4,1.3365840322877078e-05,gene-gene
47,ADCY4,1986,PRKACA,0.0001393511154068013,gene-gene
47,ADCY4,1987,PRKACB,6.990375792763096e-05,gene-gene
47,ADCY4,1988,PRKACG,0.000132331018782376,gene-gene
47,ADCY4,2096,RAPGEF3,2.897466750558427e-06,gene-gene
47,ADCY4,2097,RAPGEF4,2.0989588847442066e-06,gene-gene
48,ADCY5,1986,PRKACA,8.417111087813586e-05,gene-gene
48,ADCY5,1987,PRKACB,0.00012598164175869897,gene-gene
48,ADCY5,1988,PRKACG,6.825074390993298e-05,gene-gene
48,ADCY5,2096,RAPGEF3,2.6624924940262437e-05,gene-gene
48,ADCY5,2097,RAPGEF4,2.231542590986161e-05,gene-gene
49,ADCY6,1986,PRKACA,2.9610044051272175e-05,gene-gene
49,ADCY6,1987,PRKACB,0.0001326640539142924,gene-gene
49,ADCY6,1988,PRKACG,1.9716367400797152e-05,gene-gene
49,ADCY6,2096,RAPGEF3,4.745448495668825e-06,gene-gene
49,ADCY6,2097,RAPGEF4,7.950237644157216e-06,gene-gene
50,ADCY7,1986,PRKACA,0.00010971885155110309,gene-gene
50,ADCY7,1987,PRKACB,6.046147803891409e-05,gene-gene
50,ADCY7,1988,PRKACG,8.209742809413e-05,gene-gene
50,ADCY7,2096,RAPGEF3,3.441795956860063e-05,gene-gene
50,ADCY7,2097,RAPGEF4,1.700631219543427e-05,gene-gene
51,ADCY8,1986,PRKACA,0.014671393246680963,gene-gene
51,ADCY8,1987,PRKACB,7.829039417022917e-05,gene-gene
51,ADCY8,1988,PRKACG,0.0003791048592150107,gene-gene
51,ADCY8,2096,RAPGEF3,1.5516169878537766e-05,gene-gene
51,ADCY8,2097,RAPGEF4,1.5434694917833745e-05,gene-gene
52,ADCY9,1986,PRKACA,2.1752761555641578e-05,gene-gene
52,ADCY9,1987,PRKACB,3.850153352686902e-05,gene-gene
52,ADCY9,1988,PRKACG,1.3520522891970661e-05,gene-gene
52,ADCY9,2096,RAPGEF3,3.603306246683917e-05,gene-gene
52,ADCY9,2097,RAPGEF4,4.884386074384868e-06,gene-gene
53,ADCYAP1,54,ADCYAP1R1,1.803770633953449e-22,gene-gene
53,ADCYAP1,58,ADORA2A,1.8512187170229685e-30,gene-gene
53,ADCYAP1,66,ADRB1,0.0001790498693784078,gene-gene
53,ADCYAP1,667,DRD1,2.403226789874889e-22,gene-gene
53,ADCYAP1,670,DRD5,2.7821969446166494e-15,gene-gene
53,ADCYAP1,975,GLP1R,6.470981610071324e-17,gene-gene
53,ADCYAP1,1129,HTR6,0.009897361199061075,gene-gene
53,ADCYAP1,1322,LHCGR,3.956042519348557e-07,gene-gene
53,ADCYAP1,1426,MC2R,0.006194076438744863,gene-gene
53,ADCYAP1,1674,NPR1,1.1265879307831734e-24,gene-gene
53,ADCYAP1,2025,PTGER2,2.7752064006806323e-27,gene-gene
53,ADCYAP1,2616,TSHR,2.888705846468955e-28,gene-gene
53,ADCYAP1,2704,VIPR2,4.436281354477008e-06,gene-gene
54,ADCYAP1R1,978,GNA11,2.937281048313404e-07,gene-gene
54,ADCYAP1R1,988,GNAQ,4.395621203529355e-35,gene-gene
54,ADCYAP1R1,989,GNAS,7.148442758383074e-06,gene-gene
54,ADCYAP1R1,992,GNB1,0.009532693029692988,gene-gene
54,ADCYAP1R1,993,GNB2,2.9892687659109166e-06,gene-gene
54,ADCYAP1R1,994,GNB3,0.0015774219866974211,gene-gene
54,ADCYAP1R1,995,GNB4,7.568914710039583e-06,gene-gene
54,ADCYAP1R1,996,GNB5,8.309263241320273e-07,gene-gene
54,ADCYAP1R1,997,GNG10,2.5822494611323538e-06,gene-gene
54,ADCYAP1R1,998,GNG11,1.556164190219535e-06,gene-gene
54,ADCYAP1R1,999,GNG13,1.0107594334840542e-06,gene-gene
54,ADCYAP1R1,1000,GNG4,4.5235239671122736e-06,gene-gene
54,ADCYAP1R1,1001,GNG5,9.560469667727981e-06,gene-gene
54,ADCYAP1R1,1002,GNG7,0.003999869849637131,gene-gene
54,ADCYAP1R1,1003,GNG8,5.796118966827635e-06,gene-gene
54,ADCYAP1R1,1004,GNGT2,5.838343253004623e-06,gene-gene
55,ADIPOR1,130,APPL1,2.893908112297875e-29,gene-gene
55,ADIPOR1,345,CAMKK2,1.4878157161309006e-19,gene-gene
55,ADIPOR1,1934,PPARA,0.000114642193269295,gene-gene
55,ADIPOR1,1982,PRKAA1,4.567080011453918e-05,gene-gene
55,ADIPOR1,1983,PRKAA2,2.8833756718116275e-05,gene-gene
55,ADIPOR1,1984,PRKAB1,2.6649449137069853e-05,gene-gene
55,ADIPOR1,1985,PRKAB2,2.0005431088065963e-05,gene-gene
55,ADIPOR1,1989,PRKAG1,1.7953906520536597e-05,gene-gene
55,ADIPOR1,1990,PRKAG2,1.4487005458026172e-05,gene-gene
55,ADIPOR1,1991,PRKAG3,2.28201408390305e-05,gene-gene
55,ADIPOR1,2446,STK11,2.2073320381096457e-17,gene-gene
56,ADIPOR2,130,APPL1,0.0265471080938975,gene-gene
56,ADIPOR2,345,CAMKK2,2.1076863655859295e-07,gene-gene
56,ADIPOR2,1934,PPARA,1.3118593043751995e-05,gene-gene
56,ADIPOR2,1982,PRKAA1,1.9946081404971968e-05,gene-gene
56,ADIPOR2,1983,PRKAA2,3.377961556907394e-05,gene-gene
56,ADIPOR2,1984,PRKAB1,2.0329164666084887e-05,gene-gene
56,ADIPOR2,1985,PRKAB2,6.134300201666676e-06,gene-gene
56,ADIPOR2,1989,PRKAG1,1.3515221772345204e-05,gene-gene
56,ADIPOR2,1990,PRKAG2,1.44373480604069e-05,gene-gene
56,ADIPOR2,1991,PRKAG3,2.7438219775414532e-05,gene-gene
56,ADIPOR2,2446,STK11,1.088283976368643e-19,gene-gene
57,ADM,329,CALCR,1.2479811260298343e-37,gene-gene
57,ADM,2085,RAMP1,7.397047749516567e-40,gene-gene
57,ADM,2086,RAMP2,5.23732418247175e-32,gene-gene
57,ADM,2087,RAMP3,3.603456975512512e-29,gene-gene
58,ADORA2A,986,GNAL,0.01723653475443522,gene-gene
58,ADORA2A,988,GNAQ,7.664350969050958e-37,gene-gene
58,ADORA2A,989,GNAS,0.023289091021986983,gene-gene
59,ADORA2B,986,GNAL,2.5510608527244265e-15,gene-gene
59,ADORA2B,988,GNAQ,1.446992836055781e-34,gene-gene
59,ADORA2B,989,GNAS,7.2521784460377605e-06,gene-gene
60,ADRA1A,978,GNA11,5.192705441707292e-15,gene-gene
60,ADRA1A,979,GNA12,0.008693620562596588,gene-gene
60,ADRA1A,980,GNA13,7.51279152650863e-06,gene-gene
60,ADRA1A,981,GNA14,5.302457131221455e-19,gene-gene
60,ADRA1A,982,GNA15,2.2118041632287154e-07,gene-gene
60,ADRA1A,988,GNAQ,7.611242849402581e-19,gene-gene
60,ADRA1A,1982,PRKAA1,6.434732058551163e-05,gene-gene
60,ADRA1A,1983,PRKAA2,3.356463372862588e-05,gene-gene
60,ADRA1A,1984,PRKAB1,6.843173080900063e-05,gene-gene
60,ADRA1A,1985,PRKAB2,8.758936310186982e-05,gene-gene
60,ADRA1A,1989,PRKAG1,6.443734450026193e-05,gene-gene
60,ADRA1A,1990,PRKAG2,7.142723673799385e-05,gene-gene
60,ADRA1A,1991,PRKAG3,4.533776833947438e-05,gene-gene
61,ADRA1B,978,GNA11,9.008109929283433e-11,gene-gene
61,ADRA1B,979,GNA12,2.390339545611893e-26,gene-gene
61,ADRA1B,980,GNA13,8.102023881898944e-06,gene-gene
61,ADRA1B,981,GNA14,0.009059794868032137,gene-gene
61,ADRA1B,982,GNA15,7.40821002598389e-40,gene-gene
61,ADRA1B,988,GNAQ,6.611851216409739e-15,gene-gene
62,ADRA1D,978,GNA11,1.681480110467722e-06,gene-gene
62,ADRA1D,979,GNA12,2.9380112209764776e-08,gene-gene
62,ADRA1D,980,GNA13,0.004357891531591917,gene-gene
62,ADRA1D,981,GNA14,2.2490881831666063e-11,gene-gene
62,ADRA1D,982,GNA15,7.416322142793867e-40,gene-gene
62,ADRA1D,988,GNAQ,1.4542669143204877e-16,gene-gene
63,ADRA2A,978,GNA11,0.01837317148844401,gene-gene
63,ADRA2A,979,GNA12,3.2200829562831398e-15,gene-gene
63,ADRA2A,980,GNA13,6.084880093517672e-06,gene-gene
63,ADRA2A,988,GNAQ,9.709205291604424e-11,gene-gene
64,ADRA2B,978,GNA11,1.302152972814709e-37,gene-gene
64,ADRA2B,979,GNA12,1.9375788011111734e-11,gene-gene
64,ADRA2B,980,GNA13,4.543088293000134e-06,gene-gene
64,ADRA2B,988,GNAQ,3.4747880633090134e-37,gene-gene
65,ADRA2C,978,GNA11,3.5489679886452384e-24,gene-gene
65,ADRA2C,979,GNA12,3.791960506444735e-15,gene-gene
65,ADRA2C,980,GNA13,8.16810546287646e-06,gene-gene
65,ADRA2C,988,GNAQ,0.02197033295718332,gene-gene
66,ADRB1,983,GNAI1,9.650909918486359e-06,gene-gene
66,ADRB1,984,GNAI2,2.008535036200539e-05,gene-gene
66,ADRB1,985,GNAI3,1.5777523177954814e-05,gene-gene
66,ADRB1,986,GNAL,3.776964309164284e-11,gene-gene
66,ADRB1,989,GNAS,3.8092251616698527e-06,gene-gene
67,ADRB2,983,GNAI1,9.643216201620694e-06,gene-gene
67,ADRB2,984,GNAI2,0.00841475653408755,gene-gene
67,ADRB2,985,GNAI3,5.018443804753712e-06,gene-gene
67,ADRB2,986,GNAL,1.4964665954281758e-27,gene-gene
67,ADRB2,989,GNAS,5.7956932475159794e-06,gene-gene
68,AGAP2,1869,PIK3CA,0.00035552139670471663,gene-gene
68,AGAP2,1870,PIK3CD,4.050924665837859e-05,gene-gene
68,AGAP2,1871,PIK3R1,6.577103094969061e-05,gene-gene
68,AGAP2,1872,PIK3R2,3.952715681710591e-05,gene-gene
68,AGAP2,1873,PIK3R3,2.7886016492193028e-05,gene-gene
69,AGRN,613,DAG1,4.342986479540917e-29,gene-gene
70,AGTR1,978,GNA11,6.520191401795638e-22,gene-gene
70,AGTR1,979,GNA12,5.652166047880847e-31,gene-gene
70,AGTR1,980,GNA13,3.850141899116958e-05,gene-gene
70,AGTR1,981,GNA14,3.536641103578869e-33,gene-gene
70,AGTR1,982,GNA15,2.9881512807211495e-23,gene-gene
70,AGTR1,988,GNAQ,0.0048481290539105736,gene-gene
70,AGTR1,989,GNAS,9.269877783024195e-06,gene-gene
70,AGTR1,1900,PLCB1,1.82263335470149e-05,gene-gene
70,AGTR1,1901,PLCB2,4.405103415289583e-05,gene-gene
70,AGTR1,1902,PLCB3,9.807914413310451e-06,gene-gene
70,AGTR1,1903,PLCB4,5.384813448472414e-06,gene-gene
70,AGTR1,2269,SERPINE1,5.1348460004874145e-06,gene-gene
