src,src_name,dest,dest_name,weight,edge_type
26,ACTB,2551,TJP1,3.067756855064848e-06,gene-gene
26,ACTB,2694,VCL,4.1242272779622946e-38,gene-gene
27,ACTG1,28,ACTL6A,7.431646275700235e-40,gene-gene
27,ACTG1,30,ACTN1,3.6141413299143704e-07,gene-gene
27,ACTG1,31,ACTN4,7.264123379787644e-40,gene-gene
27,ACTG1,32,ACTR2,7.400539785289664e-40,gene-gene
27,ACTG1,33,ACTR3,8.744581094951365e-08,gene-gene
27,ACTG1,34,ACTR3B,4.034935889993716e-34,gene-gene
27,ACTG1,35,ACTR3C,7.422463099764026e-40,gene-gene
27,ACTG1,153,ARID1A,7.517851821728058e-40,gene-gene
27,ACTG1,159,ARPC1A,7.2250808690741136e-40,gene-gene
27,ACTG1,160,ARPC1B,1.5687283519828881e-34,gene-gene
27,ACTG1,161,ARPC2,7.336404690074958e-40,gene-gene
27,ACTG1,162,ARPC3,6.538303505551032e-33,gene-gene
27,ACTG1,163,ARPC4,7.296684885103671e-40,gene-gene
27,ACTG1,164,ARPC5,2.2097740796567273e-32,gene-gene
27,ACTG1,165,ARPC5L,9.257183372950797e-36,gene-gene
27,ACTG1,443,CFL1,8.357895141791311e-36,gene-gene
27,ACTG1,444,CFL2,7.268233855282996e-40,gene-gene
27,ACTG1,569,CTNNA1,7.416463206839275e-40,gene-gene
27,ACTG1,570,CTNNA2,7.328699884018612e-40,gene-gene
27,ACTG1,660,DPF1,7.2639972629258546e-40,gene-gene
27,ACTG1,661,DPF3,7.398673722834672e-40,gene-gene
27,ACTG1,1219,ITGB3,9.400097648419129e-06,gene-gene
27,ACTG1,1547,MYL6,7.437410283383491e-40,gene-gene
27,ACTG1,1548,MYL6B,8.682062299483109e-35,gene-gene
27,ACTG1,1549,MYL9,7.36617761144698e-40,gene-gene
27,ACTG1,1838,PFN1,7.40004933082715e-40,gene-gene
27,ACTG1,1839,PFN2,7.348609999699228e-40,gene-gene
27,ACTG1,1840,PFN3,3.709919755776253e-24,gene-gene
27,ACTG1,1841,PFN4,1.9835280317362695e-24,gene-gene
27,ACTG1,1936,PPARG,6.887915757639955e-05,gene-gene
27,ACTG1,2359,SMARCA2,7.439500553592775e-40,gene-gene
27,ACTG1,2360,SMARCA4,7.337913421421548e-40,gene-gene
27,ACTG1,2361,SMARCB1,5.237076775739615e-33,gene-gene
27,ACTG1,2362,SMARCC1,7.354955546245178e-40,gene-gene
27,ACTG1,2363,SMARCC2,3.450882980872121e-33,gene-gene
27,ACTG1,2447,STK3,7.383840978589794e-40,gene-gene
27,ACTG1,2476,SYNPO,2.7767570035983673e-28,gene-gene
27,ACTG1,2551,TJP1,1.5878043389723946e-05,gene-gene
27,ACTG1,2694,VCL,4.776767682858494e-29,gene-gene
28,ACTL6A,1936,PPARG,4.721502581183796e-05,gene-gene
28,ACTL6A,2359,SMARCA2,2.0688500132406314e-20,gene-gene
28,ACTL6A,2360,SMARCA4,7.360194067004312e-40,gene-gene
28,ACTL6A,2361,SMARCB1,7.41600544934093e-40,gene-gene
28,ACTL6A,2362,SMARCC1,7.573821860235171e-17,gene-gene
28,ACTL6A,2363,SMARCC2,7.362197923808297e-40,gene-gene
29,ACTL6B,26,ACTB,7.46394153430804e-40,gene-gene
29,ACTL6B,27,ACTG1,7.377070371509665e-40,gene-gene
29,ACTL6B,28,ACTL6A,2.336159997810269e-38,gene-gene
29,ACTL6B,153,ARID1A,7.305354251602961e-40,gene-gene
29,ACTL6B,154,ARID1B,7.517772414815078e-40,gene-gene
29,ACTL6B,660,DPF1,7.447273089074897e-40,gene-gene
29,ACTL6B,661,DPF3,7.3379764798524425e-40,gene-gene
29,ACTL6B,1789,PBRM1,7.2781433709232136e-40,gene-gene
29,ACTL6B,1848,PHF10,7.319217764410014e-40,gene-gene
29,ACTL6B,1936,PPARG,0.0001460982020944357,gene-gene
29,ACTL6B,2359,SMARCA2,1.5448592761977821e-16,gene-gene
29,ACTL6B,2360,SMARCA4,7.376689685426856e-40,gene-gene
29,ACTL6B,2361,SMARCB1,8.764152623233227e-26,gene-gene
29,ACTL6B,2362,SMARCC1,7.464256826462513e-40,gene-gene
29,ACTL6B,2363,SMARCC2,7.518617864888555e-40,gene-gene
29,ACTL6B,2364,SMARCD1,6.80879879734108e-18,gene-gene
29,ACTL6B,2365,SMARCD2,7.275548633266772e-40,gene-gene
29,ACTL6B,2366,SMARCD3,7.437529393752959e-40,gene-gene
29,ACTL6B,2367,SMARCE1,1.1982348025498463e-23,gene-gene
30,ACTN1,1206,ITGA1,1.0038809250545455e-06,gene-gene
30,ACTN1,1207,ITGA11,1.5388668543891981e-06,gene-gene
30,ACTN1,1208,ITGA2,3.21213398516799e-06,gene-gene
30,ACTN1,1209,ITGA3,1.1375870296130113e-06,gene-gene
30,ACTN1,1210,ITGA4,1.5675405893794383e-06,gene-gene
30,ACTN1,1211,ITGA5,7.226058945282906e-07,gene-gene
30,ACTN1,1212,ITGA6,1.0983441711687192e-08,gene-gene
30,ACTN1,1213,ITGA7,7.431230149753294e-08,gene-gene
30,ACTN1,1214,ITGA9,7.45714775500043e-06,gene-gene
30,ACTN1,1215,ITGAV,4.989728646857354e-06,gene-gene
30,ACTN1,1217,ITGB1,8.223147348237111e-10,gene-gene
30,ACTN1,1219,ITGB3,2.183846239252792e-06,gene-gene
30,ACTN1,1220,ITGB4,2.9806181676879837e-06,gene-gene
30,ACTN1,1221,ITGB5,3.119315503380351e-06,gene-gene
30,ACTN1,1222,ITGB8,1.087398689610571e-09,gene-gene
30,ACTN1,1340,LMO7,5.1681600271838586e-36,gene-gene
30,ACTN1,1459,MICALL2,7.472610900807331e-40,gene-gene
30,ACTN1,2432,SSX2IP,7.310791289644541e-40,gene-gene
31,ACTN4,1206,ITGA1,3.5867496990249492e-06,gene-gene
31,ACTN4,1207,ITGA11,2.932371406435171e-07,gene-gene
31,ACTN4,1208,ITGA2,7.879624111713687e-07,gene-gene
31,ACTN4,1209,ITGA3,9.411408730860179e-07,gene-gene
31,ACTN4,1210,ITGA4,1.124903216502086e-06,gene-gene
31,ACTN4,1211,ITGA5,1.677866597068108e-06,gene-gene
31,ACTN4,1212,ITGA6,4.184212680039932e-09,gene-gene
31,ACTN4,1213,ITGA7,1.7151297568778384e-08,gene-gene
31,ACTN4,1214,ITGA9,5.356685505830683e-06,gene-gene
31,ACTN4,1215,ITGAV,1.7411164056587342e-05,gene-gene
31,ACTN4,1217,ITGB1,7.960921551604846e-10,gene-gene
31,ACTN4,1219,ITGB3,2.4326798969317074e-06,gene-gene
31,ACTN4,1220,ITGB4,3.204919873193527e-06,gene-gene
31,ACTN4,1221,ITGB5,4.122975042264443e-06,gene-gene
31,ACTN4,1222,ITGB8,1.9478519538059422e-09,gene-gene
31,ACTN4,1340,LMO7,7.357307392167803e-40,gene-gene
31,ACTN4,1459,MICALL2,7.419240113296079e-40,gene-gene
31,ACTN4,2432,SSX2IP,7.415456607442402e-40,gene-gene
32,ACTR2,26,ACTB,7.49754233598511e-40,gene-gene
32,ACTR2,27,ACTG1,7.669448960593596e-40,gene-gene
32,ACTR2,34,ACTR3B,3.9706831349900386e-33,gene-gene
32,ACTR2,35,ACTR3C,7.474572718657386e-40,gene-gene
32,ACTR2,2723,WHAMM,2.0137319643707346e-23,gene-gene
33,ACTR3,26,ACTB,7.411740831014501e-40,gene-gene
33,ACTR3,27,ACTG1,1.7140692157610926e-39,gene-gene
33,ACTR3,32,ACTR2,7.441492732909557e-40,gene-gene
33,ACTR3,34,ACTR3B,1.0321237383278022e-10,gene-gene
33,ACTR3,35,ACTR3C,7.527884440065659e-17,gene-gene
33,ACTR3,2723,WHAMM,7.403319027243909e-40,gene-gene
34,ACTR3B,26,ACTB,7.312958631269364e-40,gene-gene
34,ACTR3B,27,ACTG1,7.250659237042922e-40,gene-gene
34,ACTR3B,35,ACTR3C,7.351653152864253e-40,gene-gene
35,ACTR3C,26,ACTB,3.100121684532641e-29,gene-gene
35,ACTR3C,27,ACTG1,8.737823052766079e-35,gene-gene
36,ACVR1,39,ACVR2A,7.438711155457872e-40,gene-gene
36,ACVR1,40,ACVR2B,7.359338572617465e-07,gene-gene
36,ACVR1,277,BMPR2,7.643304797966266e-07,gene-gene
36,ACVR1,598,CYBA,1.4139715252288928e-05,gene-gene
36,ACVR1,1402,MAPK1,1.248738499270985e-06,gene-gene
36,ACVR1,1403,MAPK11,3.530126681046871e-06,gene-gene
36,ACVR1,1404,MAPK12,1.1461095709819347e-05,gene-gene
36,ACVR1,1405,MAPK13,6.412950824597725e-06,gene-gene
36,ACVR1,1406,MAPK14,3.056490337864185e-05,gene-gene
36,ACVR1,1407,MAPK3,3.0749897632631473e-06,gene-gene
36,ACVR1,1619,NEO1,2.2421800167649053e-06,gene-gene
36,ACVR1,2071,RAC1,1.4429909545773019e-06,gene-gene
36,ACVR1,2072,RAC3,2.4008218133531045e-06,gene-gene
36,ACVR1,2351,SMAD1,7.426076114304544e-40,gene-gene
36,ACVR1,2352,SMAD2,5.9536159496065375e-36,gene-gene
36,ACVR1,2353,SMAD3,7.3407323668322815e-40,gene-gene
36,ACVR1,2355,SMAD5,3.8656606212346865e-08,gene-gene
36,ACVR1,2358,SMAD9,4.986235277707844e-06,gene-gene
37,ACVR1B,39,ACVR2A,7.321027774926434e-40,gene-gene
37,ACVR1B,40,ACVR2B,7.34914015761823e-40,gene-gene
37,ACVR1B,2352,SMAD2,7.411145279167163e-40,gene-gene
37,ACVR1B,2353,SMAD3,7.426001378386446e-40,gene-gene
38,ACVR1C,39,ACVR2A,3.4361580247832535e-09,gene-gene
38,ACVR1C,40,ACVR2B,7.308920556194667e-40,gene-gene
38,ACVR1C,2352,SMAD2,7.732968536137101e-24,gene-gene
38,ACVR1C,2353,SMAD3,7.414755958210239e-40,gene-gene
39,ACVR2A,41,ACVRL1,7.40677089246103e-40,gene-gene
39,ACVR2A,598,CYBA,7.488802904562604e-40,gene-gene
39,ACVR2A,2071,RAC1,7.459943162689835e-40,gene-gene
39,ACVR2A,2072,RAC3,7.311080891327168e-40,gene-gene
39,ACVR2A,2352,SMAD2,1.3850531604513825e-33,gene-gene
39,ACVR2A,2353,SMAD3,7.4038888886194e-40,gene-gene
40,ACVR2B,598,CYBA,2.3883562798472042e-06,gene-gene
40,ACVR2B,2071,RAC1,6.312806120452781e-05,gene-gene
40,ACVR2B,2072,RAC3,3.733201932239657e-05,gene-gene
40,ACVR2B,2352,SMAD2,2.884843221787984e-06,gene-gene
40,ACVR2B,2353,SMAD3,2.3383005706515783e-06,gene-gene
42,ADAM10,1056,HBEGF,0.0006816842885844684,gene-gene
43,ADAM17,1056,HBEGF,1.7881869849568595e-09,gene-gene
43,ADAM17,1661,NOTCH1,6.445487275704298e-28,gene-gene
43,ADAM17,1662,NOTCH3,1.1114520415134166e-09,gene-gene
44,ADCY1,1986,PRKACA,7.34348825381212e-40,gene-gene
44,ADCY1,1987,PRKACB,2.1699496993543589e-32,gene-gene
44,ADCY1,1988,PRKACG,7.365306470901658e-40,gene-gene
44,ADCY1,2096,RAPGEF3,4.5640307331541374e-39,gene-gene
44,ADCY1,2097,RAPGEF4,7.918289206390957e-40,gene-gene
45,ADCY2,1986,PRKACA,0.0001393396135730048,gene-gene
45,ADCY2,1987,PRKACB,3.0583796615246683e-06,gene-gene
45,ADCY2,1988,PRKACG,0.0002762081403355768,gene-gene
45,ADCY2,2096,RAPGEF3,2.3758727062765197e-06,gene-gene
45,ADCY2,2097,RAPGEF4,1.0115802676106492e-05,gene-gene
46,ADCY3,1986,PRKACA,7.945386945114782e-06,gene-gene
46,ADCY3,1987,PRKACB,2.107857236903025e-07,gene-gene
46,ADCY3,1988,PRKACG,5.552103781762222e-05,gene-gene
46,ADCY3,2096,RAPGEF3,3.217652495853448e-06,gene-gene
46,ADCY3,2097,RAPGEF4,9.531749280268181e-07,gene-gene
47,ADCY4,1986,PRKACA,0.00017465406563133,gene-gene
47,ADCY4,1987,PRKACB,4.23737365054072e-05,gene-gene
47,ADCY4,1988,PRKACG,0.00033091893419623375,gene-gene
47,ADCY4,2096,RAPGEF3,6.413191537527989e-06,gene-gene
47,ADCY4,2097,RAPGEF4,7.86565760790836e-06,gene-gene
48,ADCY5,1986,PRKACA,0.00021434833130721623,gene-gene
48,ADCY5,1987,PRKACB,0.0002560662420971009,gene-gene
48,ADCY5,1988,PRKACG,0.000284600246232003,gene-gene
48,ADCY5,2096,RAPGEF3,1.4649810206416685e-06,gene-gene
48,ADCY5,2097,RAPGEF4,9.827289735161079e-06,gene-gene
49,ADCY6,1986,PRKACA,5.072593436731646e-05,gene-gene
49,ADCY6,1987,PRKACB,1.109851048871254e-05,gene-gene
49,ADCY6,1988,PRKACG,2.868002775358036e-05,gene-gene
49,ADCY6,2096,RAPGEF3,4.8572755986242555e-06,gene-gene
49,ADCY6,2097,RAPGEF4,6.89351509208791e-07,gene-gene
50,ADCY7,1986,PRKACA,0.00014432876681288084,gene-gene
50,ADCY7,1987,PRKACB,5.712870915886015e-05,gene-gene
50,ADCY7,1988,PRKACG,1.642534941008004e-05,gene-gene
50,ADCY7,2096,RAPGEF3,3.3089486350945663e-07,gene-gene
50,ADCY7,2097,RAPGEF4,1.9201278116063005e-06,gene-gene
51,ADCY8,1986,PRKACA,6.674151518382132e-05,gene-gene
51,ADCY8,1987,PRKACB,1.6192952898563817e-05,gene-gene
51,ADCY8,1988,PRKACG,0.00010695441354376574,gene-gene
51,ADCY8,2096,RAPGEF3,2.3907387609748792e-05,gene-gene
51,ADCY8,2097,RAPGEF4,2.0157103184222553e-05,gene-gene
52,ADCY9,1986,PRKACA,8.598544203171818e-06,gene-gene
52,ADCY9,1987,PRKACB,2.50920917702994e-06,gene-gene
52,ADCY9,1988,PRKACG,3.266503335908055e-05,gene-gene
52,ADCY9,2096,RAPGEF3,2.1212485989963242e-06,gene-gene
52,ADCY9,2097,RAPGEF4,4.6103142873713904e-07,gene-gene
53,ADCYAP1,54,ADCYAP1R1,7.419391920629714e-40,gene-gene
53,ADCYAP1,58,ADORA2A,1.2078051156383802e-35,gene-gene
53,ADCYAP1,66,ADRB1,4.1212777919452487e-23,gene-gene
53,ADCYAP1,667,DRD1,7.32446562715891e-40,gene-gene
53,ADCYAP1,670,DRD5,7.303469505168444e-40,gene-gene
53,ADCYAP1,975,GLP1R,6.853957320089573e-32,gene-gene
53,ADCYAP1,1129,HTR6,0.04340145985285441,gene-gene
53,ADCYAP1,1322,LHCGR,7.251303834336512e-40,gene-gene
53,ADCYAP1,1426,MC2R,0.030970382193724316,gene-gene
53,ADCYAP1,1674,NPR1,7.376365051282621e-40,gene-gene
53,ADCYAP1,2025,PTGER2,1.3876026344983277e-26,gene-gene
53,ADCYAP1,2616,TSHR,7.423189439468035e-40,gene-gene
53,ADCYAP1,2704,VIPR2,7.475910958690816e-40,gene-gene
54,ADCYAP1R1,978,GNA11,7.383147335849953e-40,gene-gene
54,ADCYAP1R1,988,GNAQ,7.389275681133934e-40,gene-gene
54,ADCYAP1R1,989,GNAS,1.1605123290792108e-05,gene-gene
54,ADCYAP1R1,992,GNB1,0.04765449224699599,gene-gene
54,ADCYAP1R1,993,GNB2,9.296661422316296e-06,gene-gene
54,ADCYAP1R1,994,GNB3,5.534711817745119e-06,gene-gene
54,ADCYAP1R1,995,GNB4,6.492280590464361e-06,gene-gene
54,ADCYAP1R1,996,GNB5,3.0452353409297452e-06,gene-gene
54,ADCYAP1R1,997,GNG10,6.030726732812279e-08,gene-gene
54,ADCYAP1R1,998,GNG11,6.304368677471454e-06,gene-gene
54,ADCYAP1R1,999,GNG13,5.496198506686293e-07,gene-gene
54,ADCYAP1R1,1000,GNG4,5.200644106177303e-06,gene-gene
54,ADCYAP1R1,1001,GNG5,1.108059708106642e-05,gene-gene
54,ADCYAP1R1,1002,GNG7,0.01996508229300768,gene-gene
54,ADCYAP1R1,1003,GNG8,1.662468639551662e-05,gene-gene
54,ADCYAP1R1,1004,GNGT2,1.6867610005040964e-07,gene-gene
55,ADIPOR1,130,APPL1,7.450164434906287e-40,gene-gene
55,ADIPOR1,345,CAMKK2,3.001599373967996e-28,gene-gene
55,ADIPOR1,1934,PPARA,5.196933375855583e-29,gene-gene
55,ADIPOR1,1982,PRKAA1,5.412348809870812e-13,gene-gene
55,ADIPOR1,1983,PRKAA2,7.376645310975486e-40,gene-gene
55,ADIPOR1,1984,PRKAB1,8.807102812602017e-25,gene-gene
55,ADIPOR1,1985,PRKAB2,2.2935856374345016e-28,gene-gene
55,ADIPOR1,1989,PRKAG1,7.2844632269973185e-40,gene-gene
55,ADIPOR1,1990,PRKAG2,7.479346475425852e-40,gene-gene
55,ADIPOR1,1991,PRKAG3,7.521350396893988e-40,gene-gene
55,ADIPOR1,2446,STK11,1.3916428634525262e-35,gene-gene
56,ADIPOR2,130,APPL1,1.067285890730785e-23,gene-gene
56,ADIPOR2,345,CAMKK2,9.663074236127384e-28,gene-gene
56,ADIPOR2,1934,PPARA,1.2648441384044418e-05,gene-gene
56,ADIPOR2,1982,PRKAA1,3.4870251208000505e-06,gene-gene
56,ADIPOR2,1983,PRKAA2,1.3022950042795856e-06,gene-gene
56,ADIPOR2,1984,PRKAB1,4.1082663907824707e-07,gene-gene
56,ADIPOR2,1985,PRKAB2,2.9794106618889296e-06,gene-gene
56,ADIPOR2,1989,PRKAG1,2.0982688890095838e-07,gene-gene
56,ADIPOR2,1990,PRKAG2,3.829033630609047e-06,gene-gene
56,ADIPOR2,1991,PRKAG3,7.448172804439916e-08,gene-gene
56,ADIPOR2,2446,STK11,5.441419820749325e-19,gene-gene
57,ADM,329,CALCR,6.2103723308145495e-37,gene-gene
57,ADM,2085,RAMP1,7.37515526360842e-40,gene-gene
57,ADM,2086,RAMP2,7.406812931414959e-40,gene-gene
57,ADM,2087,RAMP3,7.419539056968468e-40,gene-gene
58,ADORA2A,986,GNAL,4.682987418367929e-34,gene-gene
58,ADORA2A,988,GNAQ,7.294986978464398e-40,gene-gene
58,ADORA2A,989,GNAS,7.401765921445948e-40,gene-gene
59,ADORA2B,986,GNAL,7.319773612800863e-40,gene-gene
59,ADORA2B,988,GNAQ,8.299321113311713e-37,gene-gene
59,ADORA2B,989,GNAS,6.791376411759605e-06,gene-gene
60,ADRA1A,978,GNA11,3.1585004886150196e-32,gene-gene
60,ADRA1A,979,GNA12,7.41686958339393e-40,gene-gene
60,ADRA1A,980,GNA13,9.894747563521378e-06,gene-gene
60,ADRA1A,981,GNA14,7.454781713346238e-40,gene-gene
60,ADRA1A,982,GNA15,7.431204866683973e-40,gene-gene
60,ADRA1A,988,GNAQ,7.371948625622558e-40,gene-gene
60,ADRA1A,1982,PRKAA1,7.743959819587569e-05,gene-gene
60,ADRA1A,1983,PRKAA2,8.772243745625019e-05,gene-gene
60,ADRA1A,1984,PRKAB1,5.065622099209577e-05,gene-gene
60,ADRA1A,1985,PRKAB2,0.0002361397297742466,gene-gene
60,ADRA1A,1989,PRKAG1,1.55550927350608e-05,gene-gene
60,ADRA1A,1990,PRKAG2,0.0001232193705315391,gene-gene
60,ADRA1A,1991,PRKAG3,1.775240889401175e-05,gene-gene
61,ADRA1B,978,GNA11,7.40220499496477e-40,gene-gene
61,ADRA1B,979,GNA12,7.317968273279325e-40,gene-gene
61,ADRA1B,980,GNA13,3.3341026816439503e-06,gene-gene
61,ADRA1B,981,GNA14,7.232839391571592e-40,gene-gene
61,ADRA1B,982,GNA15,7.51945630846971e-40,gene-gene
61,ADRA1B,988,GNAQ,7.502215666363633e-40,gene-gene
62,ADRA1D,978,GNA11,8.40740055233861e-06,gene-gene
62,ADRA1D,979,GNA12,5.840572340762976e-29,gene-gene
62,ADRA1D,980,GNA13,6.734984102270876e-06,gene-gene
62,ADRA1D,981,GNA14,3.001635066814998e-17,gene-gene
62,ADRA1D,982,GNA15,7.351751243756755e-40,gene-gene
62,ADRA1D,988,GNAQ,7.330182924893356e-40,gene-gene
63,ADRA2A,978,GNA11,7.416337089977486e-40,gene-gene
63,ADRA2A,979,GNA12,1.610041016705058e-14,gene-gene
63,ADRA2A,980,GNA13,5.705329992148714e-07,gene-gene
63,ADRA2A,988,GNAQ,7.228929768856126e-40,gene-gene
64,ADRA2B,978,GNA11,7.467026726426996e-40,gene-gene
64,ADRA2B,979,GNA12,2.0587864402042574e-22,gene-gene
64,ADRA2B,980,GNA13,5.006341173915037e-06,gene-gene
64,ADRA2B,988,GNAQ,7.393302078721426e-40,gene-gene
65,ADRA2C,978,GNA11,7.231618175313189e-29,gene-gene
65,ADRA2C,979,GNA12,7.326056100915919e-40,gene-gene
65,ADRA2C,980,GNA13,5.09820893057622e-06,gene-gene
65,ADRA2C,988,GNAQ,7.311475590394619e-40,gene-gene
66,ADRB1,983,GNAI1,2.5526101519492292e-05,gene-gene
66,ADRB1,984,GNAI2,2.1900233752110882e-05,gene-gene
66,ADRB1,985,GNAI3,4.195068565119679e-06,gene-gene
66,ADRB1,986,GNAL,7.357340089131971e-40,gene-gene
66,ADRB1,989,GNAS,8.692154854846498e-06,gene-gene
67,ADRB2,983,GNAI1,1.1423622146017803e-05,gene-gene
67,ADRB2,984,GNAI2,1.606806229877596e-05,gene-gene
67,ADRB2,985,GNAI3,1.613342798615728e-07,gene-gene
67,ADRB2,986,GNAL,7.565960733505769e-40,gene-gene
67,ADRB2,989,GNAS,3.860653729740686e-06,gene-gene
68,AGAP2,1869,PIK3CA,0.0003544931144764026,gene-gene
68,AGAP2,1870,PIK3CD,7.52701162127778e-05,gene-gene
68,AGAP2,1871,PIK3R1,0.0003144312067888677,gene-gene
68,AGAP2,1872,PIK3R2,8.458048493290941e-05,gene-gene
68,AGAP2,1873,PIK3R3,9.908808472876747e-05,gene-gene
69,AGRN,613,DAG1,2.171493234539508e-28,gene-gene
70,AGTR1,978,GNA11,3.2600957008626535e-21,gene-gene
70,AGTR1,979,GNA12,2.8260830191216433e-30,gene-gene
70,AGTR1,980,GNA13,5.302072774308424e-06,gene-gene
70,AGTR1,981,GNA14,3.7397150898270605e-38,gene-gene
70,AGTR1,982,GNA15,1.2324210037854274e-30,gene-gene
70,AGTR1,988,GNAQ,0.024240645269552868,gene-gene
70,AGTR1,989,GNAS,6.716713007779214e-06,gene-gene
70,AGTR1,1900,PLCB1,7.755264717464645e-05,gene-gene
70,AGTR1,1901,PLCB2,6.637483602389693e-05,gene-gene
70,AGTR1,1902,PLCB3,7.777285645715892e-06,gene-gene
70,AGTR1,1903,PLCB4,2.3684424377279356e-06,gene-gene
