Drug A,Drug B,Cell Line Name,Score
Zoledronic acid,Paclitaxel,RPMI-8226,-14.111111111111107
Fulvestrant,Nilotinib,BT-549,-2.888888888888889
Fulvestrant,Tretinoin,NCI-H522,5.222222222222221
Mitotane,Azacitidine,MDA-MB-468,2.4444444444444446
Azacitidine,Paclitaxel,MDA-MB-231/ATCC,-2.0
Zoledronic acid,Vorinostat,SK-OV-3,4.666666666666667
Romidepsin,Nilotinib,NCI-H460,-4.5555555555555545
Fulvestrant,Dasatinib,PC-3,-1.3333333333333333
Paclitaxel,Celecoxib,PC-3,9.444444444444443
Azacitidine,Nilotinib,RPMI-8226,-2.6666666666666665
Fulvestrant,Vorinostat,DU-145,2.4444444444444446
Fulvestrant,Nilotinib,A549/ATCC,-2.7777777777777777
Everolimus,Nilotinib,OVCAR-4,-2.4444444444444446
Zoledronic acid,Paclitaxel,K-562,-3.6666666666666665
Tretinoin,Celecoxib,MDA-MB-468,-4.5555555555555545
Fulvestrant,Celecoxib,HCT-116,-9.333333333333334
Everolimus,Sirolimus,OVCAR-3,9.555555555555557
Thalidomide,Tretinoin,BT-549,-9.666666666666666
Mitotane,Azacitidine,CAKI-1,-2.6666666666666665
Azacitidine,Nilotinib,IGROV1,-6.0
Everolimus,Dasatinib,UACC-257,-5.0
Romidepsin,Nilotinib,A498,-6.666666666666668
Thalidomide,Azacitidine,BT-549,-2.1111111111111107
Docetaxel,Celecoxib,A498,6.4444444444444455
Mitotane,Celecoxib,BT-549,-10.333333333333334
Zoledronic acid,Tretinoin,SW-620,-6.222222222222222
Sirolimus,Celecoxib,PC-3,7.222222222222222
Paclitaxel,Celecoxib,SNB-75,25.11111111111111
Mitotane,Sirolimus,KM12,6.222222222222222
Mitotane,Azacitidine,LOX IMVI,-16.666666666666668
Romidepsin,Celecoxib,SK-MEL-5,-8.0
Mitotane,Cladribine,SK-MEL-28,-5.333333333333333
Romidepsin,Paclitaxel,NCI-H460,-2.888888888888889
Docetaxel,Nilotinib,HCT-116,3.7777777777777777
Dasatinib,Cladribine,OVCAR-4,-0.5555555555555556
Dasatinib,Paclitaxel,HS 578T,4.0
Zoledronic acid,Vorinostat,HOP-92,-0.6666666666666666
Gefitinib,Lenalidomide,OVCAR-8,0.1111111111111111
Everolimus,Cladribine,OVCAR-4,0.5555555555555556
Decitabine,Mitotane,A498,-2.6666666666666665
Sirolimus,Mitotane,T-47D,2.0
Dasatinib,Cladribine,IGROV1,-5.0
Fulvestrant,Paclitaxel,SK-MEL-5,-4.111111111111111
Fulvestrant,Dasatinib,SR,-8.444444444444445
Zoledronic acid,Tretinoin,A549/ATCC,1.5555555555555556
Sirolimus,Celecoxib,SF-295,2.1111111111111107
Mitotane,Celecoxib,RPMI-8226,-9.222222222222221
Vorinostat,Tretinoin,SK-MEL-28,-6.888888888888888
Sirolimus,Celecoxib,IGROV1,4.777777777777779
Everolimus,Cladribine,MDA-MB-231/ATCC,-2.6666666666666665
Sirolimus,Mitotane,SK-OV-3,6.777777777777778
Tretinoin,Cladribine,HOP-92,-9.111111111111107
Romidepsin,Nilotinib,SF-539,-5.777777777777778
Fulvestrant,Romidepsin,OVCAR-3,9.555555555555557
Fulvestrant,Celecoxib,OVCAR-8,-3.2222222222222223
Dasatinib,Docetaxel,IGROV1,-4.4444444444444455
Romidepsin,Celecoxib,NCI-H460,1.4444444444444444
Mitotane,Docetaxel,LOX IMVI,19.33333333333333
Azacitidine,Docetaxel,BT-549,1.3333333333333333
Romidepsin,Tretinoin,LOX IMVI,-5.333333333333333
Dasatinib,Sirolimus,KM12,0.4444444444444444
Everolimus,Romidepsin,HS 578T,1.1111111111111112
Decitabine,Sirolimus,MDA-MB-231/ATCC,0.5555555555555556
Vorinostat,Docetaxel,HS 578T,5.111111111111111
Romidepsin,Paclitaxel,SW-620,4.0
Fulvestrant,Vorinostat,T-47D,2.333333333333333
Everolimus,Docetaxel,HCT-116,2.333333333333333
Dasatinib,Paclitaxel,U251,3.4444444444444446
Fulvestrant,Azacitidine,NCI-H23,-0.6666666666666666
Zoledronic acid,Tretinoin,K-562,-4.4444444444444455
Vorinostat,Cladribine,OVCAR-4,0.1111111111111111
Azacitidine,Tretinoin,A498,-9.666666666666666
Zoledronic acid,Dasatinib,SK-MEL-2,-4.0
Fulvestrant,Sirolimus,A498,-2.0
Dasatinib,Romidepsin,SW-620,-1.1111111111111112
Zoledronic acid,Everolimus,SR,-7.333333333333332
Gefitinib,Lenalidomide,MDA-MB-231/ATCC,-1.3333333333333333
Mitotane,Everolimus,OVCAR-3,6.0
Dasatinib,Vorinostat,MDA-MB-468,-0.8888888888888888
Fulvestrant,Nilotinib,UACC-62,-0.6666666666666666
Vorinostat,Sirolimus,A549/ATCC,-2.1111111111111107
Vorinostat,Celecoxib,BT-549,-1.3333333333333333
Mitotane,Everolimus,HOP-92,-2.1111111111111107
Azacitidine,Fulvestrant,MDA-MB-231/ATCC,-0.6666666666666666
Everolimus,Docetaxel,UACC-257,0.8888888888888888
Dasatinib,Paclitaxel,LOX IMVI,9.111111111111107
Everolimus,Sirolimus,HS 578T,-3.888888888888889
Docetaxel,Cladribine,SNB-75,0.0
Zoledronic acid,Romidepsin,PC-3,3.4444444444444446
Fulvestrant,Azacitidine,IGROV1,0.7777777777777778
Everolimus,Nilotinib,DU-145,-8.444444444444445
Zoledronic acid,Azacitidine,SF-539,-4.666666666666667
Fulvestrant,Paclitaxel,U251,-1.6666666666666667
Azacitidine,Paclitaxel,K-562,-26.555555555555557
Sirolimus,Tretinoin,MDA-MB-468,16.11111111111111
Dasatinib,Docetaxel,SNB-75,3.555555555555556
Dasatinib,Celecoxib,HCT-15,-3.555555555555556
Azacitidine,Cladribine,OVCAR-4,3.0
Docetaxel,Celecoxib,OVCAR-4,15.222222222222221
Docetaxel,Nilotinib,SW-620,7.888888888888887
Vorinostat,Paclitaxel,BT-549,-19.555555555555557
Fulvestrant,Azacitidine,MDA-MB-468,-3.333333333333333
Zoledronic acid,Dasatinib,SK-MEL-28,-0.5555555555555556
Everolimus,Cladribine,OVCAR-3,1.5555555555555556
Vorinostat,Paclitaxel,K-562,1.2222222222222223
Mitotane,Paclitaxel,KM12,0.0
Mitotane,Tretinoin,SR,-4.111111111111111
Thalidomide,Mitotane,BT-549,-4.777777777777779
Fulvestrant,Tretinoin,NCI-H460,-0.2222222222222222
Mitotane,Celecoxib,PC-3,-1.4444444444444444
Fulvestrant,Tretinoin,MCF7,4.666666666666667
Azacitidine,Sirolimus,RPMI-8226,-1.4444444444444444
Megestrol acetate,Lenalidomide,MDA-MB-468,-4.2222222222222205
Decitabine,Mitotane,HCT-15,-4.777777777777779
Paclitaxel,Celecoxib,NCI-H522,21.444444444444443
Everolimus,Celecoxib,SNB-75,0.4444444444444444
Fulvestrant,Tretinoin,SW-620,-1.7777777777777777
Tretinoin,Celecoxib,HCT-15,-11.0
Vorinostat,Docetaxel,UACC-257,0.6666666666666666
Azacitidine,Fulvestrant,T-47D,-2.888888888888889
Fulvestrant,Paclitaxel,A549/ATCC,-3.4444444444444446
Everolimus,Nilotinib,PC-3,-3.2222222222222223
Fulvestrant,Cladribine,OVCAR-4,1.3333333333333333
Zoledronic acid,Tretinoin,SK-MEL-28,-4.0
Fulvestrant,Tretinoin,HS 578T,10.777777777777779
Dasatinib,Cladribine,SW-620,-4.333333333333333
Dasatinib,Tretinoin,SK-MEL-28,-8.444444444444445
Azacitidine,Nilotinib,KM12,-19.777777777777786
Everolimus,Romidepsin,BT-549,1.0
Sirolimus,Tretinoin,OVCAR-4,6.4444444444444455
Decitabine,Azacitidine,CAKI-1,-7.222222222222222
Everolimus,Dasatinib,DU-145,-5.5555555555555545
Zoledronic acid,Docetaxel,SK-MEL-5,15.444444444444445
Zoledronic acid,Romidepsin,NCI-H23,0.5555555555555556
Everolimus,Paclitaxel,U251,3.111111111111111
Azacitidine,Tretinoin,MDA-MB-468,6.0
Fulvestrant,Celecoxib,MDA-MB-231/ATCC,-8.11111111111111
Decitabine,Sirolimus,SF-539,0.4444444444444444
Decitabine,Azacitidine,OVCAR-8,-3.2222222222222223
Decitabine,Sirolimus,NCI-H522,4.4444444444444455
Thalidomide,Sirolimus,SK-MEL-5,-6.5555555555555545
Zoledronic acid,Romidepsin,SF-295,2.6666666666666665
Docetaxel,Paclitaxel,HCT-116,-4.111111111111111
Paclitaxel,Sirolimus,DU-145,5.0
Dasatinib,Tretinoin,SF-268,-2.2222222222222223
Romidepsin,Tretinoin,T-47D,2.888888888888889
Sirolimus,Nilotinib,OVCAR-4,0.4444444444444444
Docetaxel,Celecoxib,BT-549,15.444444444444445
Zoledronic acid,Sirolimus,PC-3,9.444444444444443
Zoledronic acid,Cladribine,SK-MEL-28,-1.6666666666666667
Sirolimus,Tretinoin,T-47D,1.3333333333333333
Thalidomide,Docetaxel,MDA-MB-468,7.4444444444444455
Dasatinib,Celecoxib,SF-268,-0.6666666666666666
Azacitidine,Docetaxel,SF-539,0.0
Nilotinib,Tretinoin,UACC-257,-1.6666666666666667
Zoledronic acid,Tretinoin,ACHN,-6.4444444444444455
Zoledronic acid,Dasatinib,MDA-MB-231/ATCC,-2.6666666666666665
Paclitaxel,Sirolimus,SK-MEL-28,4.666666666666667
Tretinoin,Cladribine,NCI-H522,-0.5555555555555556
Decitabine,Mitotane,MCF7,0.4444444444444444
Docetaxel,Tretinoin,SF-268,2.6666666666666665
Zoledronic acid,Tretinoin,OVCAR-8,-2.333333333333333
Decitabine,Paclitaxel,HCT-15,0.0
Zoledronic acid,Romidepsin,OVCAR-3,-3.6666666666666665
Zoledronic acid,Celecoxib,K-562,-7.0
Zoledronic acid,Celecoxib,PC-3,-5.4444444444444455
Nilotinib,Celecoxib,SF-295,-8.777777777777779
Fulvestrant,Tretinoin,MDA-MB-231/ATCC,-2.555555555555556
Nilotinib,Mitotane,NCI-H23,-8.333333333333334
Everolimus,Azacitidine,NCI-H522,-6.222222222222222
Sirolimus,Cladribine,SF-539,1.2222222222222223
Romidepsin,Tretinoin,RPMI-8226,-5.4444444444444455
Mitotane,Docetaxel,A498,1.1111111111111112
Sirolimus,Nilotinib,NCI-H23,-5.333333333333333
Nilotinib,Celecoxib,MCF7,-2.888888888888889
Cladribine,Celecoxib,SW-620,-0.7777777777777778
Azacitidine,Cladribine,HCT-116,-1.8888888888888888
Romidepsin,Tretinoin,SF-268,-0.6666666666666666
Decitabine,Paclitaxel,SF-268,-5.888888888888888
Everolimus,Paclitaxel,MCF7,0.1111111111111111
Mitotane,Docetaxel,HOP-92,-10.222222222222221
Zoledronic acid,Vorinostat,T-47D,-5.222222222222221
Fulvestrant,Tretinoin,SK-OV-3,3.4444444444444446
Romidepsin,Sirolimus,LOX IMVI,-4.666666666666667
Zoledronic acid,Everolimus,SF-295,6.1111111111111125
Dasatinib,Romidepsin,K-562,-0.7777777777777778
Everolimus,Romidepsin,PC-3,-1.3333333333333333
Docetaxel,Cladribine,DU-145,-4.5555555555555545
Decitabine,Mitotane,OVCAR-3,-2.2222222222222223
Romidepsin,Paclitaxel,SF-539,0.4444444444444444
Dasatinib,Cladribine,A498,-0.3333333333333333
Fulvestrant,Vorinostat,RPMI-8226,5.4444444444444455
Fulvestrant,Celecoxib,SNB-75,-7.888888888888887
Zoledronic acid,Celecoxib,OVCAR-3,-3.4444444444444446
Sirolimus,Mitotane,U251,5.222222222222221
Everolimus,Azacitidine,SF-539,-8.333333333333334
Zoledronic acid,Cladribine,HS 578T,4.2222222222222205
Docetaxel,Paclitaxel,OVCAR-8,-4.666666666666667
Dasatinib,Vorinostat,MCF7,-10.333333333333334
Fulvestrant,Celecoxib,OVCAR-3,-3.4444444444444446
Dasatinib,Docetaxel,MDA-MB-231/ATCC,0.4444444444444444
Azacitidine,Sirolimus,OVCAR-8,-5.222222222222221
Mitotane,Docetaxel,NCI-H23,-4.777777777777779
Azacitidine,Paclitaxel,OVCAR-8,-25.88888888888889
Romidepsin,Cladribine,DU-145,3.2222222222222223
Gefitinib,Lenalidomide,HS 578T,-1.7777777777777777
Zoledronic acid,Sirolimus,ACHN,-7.777777777777778
Azacitidine,Fulvestrant,K-562,-18.444444444444443
Docetaxel,Paclitaxel,T-47D,1.7777777777777777
Tretinoin,Cladribine,MDA-MB-231/ATCC,6.777777777777778
Vorinostat,Celecoxib,SF-539,-6.4444444444444455
Everolimus,Vorinostat,LOX IMVI,-3.2222222222222223
Paclitaxel,Nilotinib,OVCAR-8,19.33333333333333
Thalidomide,Azacitidine,SF-539,7.4444444444444455
Dasatinib,Vorinostat,PC-3,-0.4444444444444444
Sirolimus,Mitotane,OVCAR-4,7.0
Docetaxel,Nilotinib,T-47D,6.777777777777778
Thalidomide,Sirolimus,OVCAR-3,-4.888888888888889
Everolimus,Azacitidine,HCT-15,-1.5555555555555556
Fulvestrant,Dasatinib,SK-MEL-5,-4.666666666666667
Nilotinib,Tretinoin,SW-620,-10.444444444444443
Zoledronic acid,Everolimus,RPMI-8226,-11.555555555555555
Everolimus,Cladribine,LOX IMVI,-6.5555555555555545
Paclitaxel,Sirolimus,SF-268,-0.6666666666666666
Fulvestrant,Azacitidine,OVCAR-4,-3.111111111111111
Fulvestrant,Cladribine,K-562,5.222222222222221
Fulvestrant,Nilotinib,MCF7,-6.222222222222222
Everolimus,Dasatinib,UACC-62,1.5555555555555556
Sirolimus,Tretinoin,RPMI-8226,15.222222222222221
Megestrol acetate,Lenalidomide,ACHN,-9.888888888888893
Nilotinib,Celecoxib,A498,-0.6666666666666666
Azacitidine,Romidepsin,UACC-62,8.666666666666666
Thalidomide,Cladribine,OVCAR-3,-8.444444444444445
Dasatinib,Azacitidine,U251,2.555555555555556
Docetaxel,Fulvestrant,PC-3,-3.2222222222222223
Thalidomide,Cladribine,SK-MEL-28,-1.2222222222222223
Fulvestrant,Sirolimus,SNB-75,-4.2222222222222205
Nilotinib,Tretinoin,RPMI-8226,2.7777777777777777
Vorinostat,Cladribine,HS 578T,3.333333333333333
Zoledronic acid,Celecoxib,SW-620,-2.333333333333333
Everolimus,Docetaxel,A549/ATCC,7.222222222222222
Thalidomide,Cladribine,KM12,-15.333333333333336
Nilotinib,Cladribine,U251,-4.666666666666667
Zoledronic acid,Tretinoin,NCI-H522,0.5555555555555556
Fulvestrant,Everolimus,MCF7,10.0
Docetaxel,Tretinoin,OVCAR-4,11.444444444444445
Nilotinib,Celecoxib,UACC-257,-2.0
Cladribine,Celecoxib,NCI-H522,-3.6666666666666665
Tretinoin,Cladribine,OVCAR-3,10.444444444444443
Decitabine,Tretinoin,OVCAR-8,-4.777777777777779
Mitotane,Everolimus,OVCAR-8,8.222222222222221
Azacitidine,Cladribine,K-562,-15.111111111111107
Fulvestrant,Paclitaxel,T-47D,-0.7777777777777778
Vorinostat,Docetaxel,SF-268,-8.555555555555555
Tretinoin,Cladribine,NCI-H23,0.2222222222222222
Zoledronic acid,Sirolimus,SW-620,3.333333333333333
Gefitinib,Lenalidomide,HCT-15,-0.2222222222222222
Mitotane,Dasatinib,T-47D,-7.4444444444444455
Fulvestrant,Azacitidine,MCF7,2.4444444444444446
Fulvestrant,Sirolimus,NCI-H460,-2.555555555555556
Everolimus,Cladribine,A498,-0.8888888888888888
Vorinostat,Cladribine,K-562,1.2222222222222223
Fulvestrant,Tretinoin,PC-3,0.0
Decitabine,Tretinoin,LOX IMVI,-2.1111111111111107
Thalidomide,Azacitidine,MCF7,-3.333333333333333
Romidepsin,Paclitaxel,A549/ATCC,0.1111111111111111
Paclitaxel,Cladribine,A498,-2.6666666666666665
Paclitaxel,Sirolimus,IGROV1,5.5555555555555545
Decitabine,Cladribine,HS 578T,4.4444444444444455
Vorinostat,Sirolimus,HS 578T,-1.6666666666666667
Fulvestrant,Cladribine,PC-3,-5.666666666666668
Zoledronic acid,Everolimus,IGROV1,-5.5555555555555545
Mitotane,Dasatinib,HCT-15,-7.222222222222222
Fulvestrant,Nilotinib,OVCAR-3,1.5555555555555556
Dasatinib,Paclitaxel,T-47D,-0.8888888888888888
Romidepsin,Nilotinib,LOX IMVI,-9.666666666666666
Mitotane,Docetaxel,HS 578T,6.666666666666668
Docetaxel,Paclitaxel,PC-3,2.2222222222222223
Sirolimus,Tretinoin,SK-OV-3,4.5555555555555545
Fulvestrant,Dasatinib,K-562,19.88888888888889
Dasatinib,Celecoxib,SNB-75,8.555555555555555
Thalidomide,Sirolimus,U251,-1.3333333333333333
Decitabine,Tretinoin,SK-OV-3,-11.333333333333336
Romidepsin,Cladribine,RPMI-8226,-6.888888888888888
Mitotane,Tretinoin,UACC-62,0.2222222222222222
Decitabine,Cladribine,UACC-62,8.444444444444445
Zoledronic acid,Dasatinib,ACHN,-5.888888888888888
Zoledronic acid,Nilotinib,MDA-MB-468,1.4444444444444444
Vorinostat,Nilotinib,SF-539,-5.5555555555555545
Zoledronic acid,Azacitidine,ACHN,-2.7777777777777777
Vorinostat,Romidepsin,PC-3,-0.2222222222222222
Gefitinib,Lenalidomide,SK-MEL-5,-9.0
Thalidomide,Azacitidine,NCI-H522,0.4444444444444444
Nilotinib,Celecoxib,OVCAR-4,-4.5555555555555545
Fulvestrant,Dasatinib,NCI-H522,-1.3333333333333333
Vorinostat,Paclitaxel,UACC-257,-4.888888888888889
Zoledronic acid,Celecoxib,OVCAR-8,-2.2222222222222223
Decitabine,Sirolimus,HCT-15,9.333333333333334
Thalidomide,Azacitidine,HCT-15,-6.333333333333332
Azacitidine,Romidepsin,RPMI-8226,10.111111111111107
Mitotane,Docetaxel,NCI-H460,18.11111111111111
Everolimus,Paclitaxel,T-47D,-3.555555555555556
Zoledronic acid,Cladribine,A498,-0.7777777777777778
Decitabine,Tretinoin,SK-MEL-5,-7.666666666666668
Azacitidine,Sirolimus,NCI-H460,7.666666666666668
Fulvestrant,Tretinoin,UACC-62,1.2222222222222223
Decitabine,Azacitidine,BT-549,1.2222222222222223
Everolimus,Dasatinib,OVCAR-3,-12.444444444444445
Vorinostat,Nilotinib,RPMI-8226,1.7777777777777777
Zoledronic acid,Azacitidine,HCT-116,-2.888888888888889
Docetaxel,Fulvestrant,OVCAR-8,14.888888888888893
Zoledronic acid,Romidepsin,SK-MEL-5,-3.7777777777777777
Docetaxel,Tretinoin,UACC-257,8.888888888888891
Everolimus,Celecoxib,MDA-MB-468,3.111111111111111
Everolimus,Docetaxel,PC-3,6.222222222222222
